"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type","avg_cpm.LNCAP_Hypoxia_S1","avg_cpm.LNCAP_Hypoxia_S2","avg_cpm.LNCAP_Normoxia_S1","avg_cpm.LNCAP_Normoxia_S2"
"ENSG00000146648",1.227114e+04, 2.7269361,7.968131e-132,1.018526e-128,"EGFR","protein_coding",5.673568e+02,5.118040e+02,8.350746e+01,7.683626e+01
"ENSG00000153902",6.505139e+01, 2.7156054, 2.520721e-09, 4.966646e-08,"LGI4","protein_coding",3.052865e+00,2.658722e+00,4.706119e-01,3.878443e-01
"ENSG00000272264",1.009501e+02, 2.7127173, 2.193534e-13, 7.378643e-12,"","lncRNA",4.285214e+00,4.578910e+00,7.320629e-01,6.033133e-01
"ENSG00000065325",9.933035e+01, 2.7098440, 4.994750e-13, 1.602307e-11,"GLP2R","protein_coding",4.285214e+00,4.431203e+00,7.582080e-01,5.602195e-01
"ENSG00000091138",3.835399e+01, 2.7093537, 5.716502e-06, 6.038941e-05,"SLC26A3","protein_coding",1.736492e+00,1.624775e+00,3.398864e-01,1.723752e-01
"ENSG00000168453",1.199964e+02, 2.6959878, 5.719694e-15, 2.267038e-13,"HR","protein_coding",5.517563e+00,4.997413e+00,9.150786e-01,6.895010e-01
"ENSG00000295075",8.324744e+01, 2.6905023, 3.310805e-10, 7.582596e-09,"","lncRNA",3.444976e+00,3.840376e+00,7.582080e-01,3.662974e-01
"ENSG00000156234",3.749705e+01, 2.6680125, 1.036391e-05, 1.028173e-04,"CXCL13","protein_coding",1.540436e+00,1.747864e+00,1.568706e-01,3.447505e-01
"ENSG00000289483",4.673400e+01, 2.6672491, 1.447935e-06, 1.757458e-05,"","lncRNA",1.484421e+00,2.609486e+00,2.875961e-01,3.447505e-01
"ENSG00000091879",7.277395e+02, 2.6629215, 2.357118e-47, 5.021644e-45,"ANGPT2","protein_coding",3.030459e+01,3.338173e+01,4.078636e+00,5.774571e+00
"ENSG00000069399",8.736986e+02, 2.6531249, 4.692952e-53, 1.262898e-50,"BCL3","protein_coding",4.016338e+01,3.618816e+01,5.072150e+00,6.830369e+00
"ENSG00000129521",2.249764e+03, 2.6201993, 1.868026e-80, 1.091568e-77,"EGLN3","protein_coding",9.987630e+01,9.598479e+01,1.738649e+01,1.398394e+01
"ENSG00000128683",1.148926e+02, 2.6058701, 7.700703e-14, 2.743811e-12,"GAD1","protein_coding",5.125452e+00,4.874324e+00,6.797727e-01,9.265169e-01
"ENSG00000113083",4.339698e+02, 2.6057887, 3.178776e-37, 4.780318e-35,"LOX","protein_coding",2.002567e+01,1.772481e+01,2.719091e+00,3.361317e+00
"ENSG00000111674",2.741398e+03, 2.6020130, 1.842477e-05, 1.715173e-04,"ENO2","protein_coding",1.269880e+02,1.112724e+02,1.121625e+01,2.745076e+01
"ENSG00000115738",2.576308e+03, 2.5557188,2.282697e-101, 1.795604e-98,"ID2","protein_coding",1.114996e+02,1.114201e+02,1.913822e+01,1.816404e+01
"ENSG00000077616",4.254599e+02, 2.5507035, 5.878090e-32, 6.796022e-30,"NAALAD2","protein_coding",1.957755e+01,1.718322e+01,3.634169e+00,2.564082e+00
"ENSG00000188257",1.104185e+03, 2.5400454, 3.439946e-46, 6.965721e-44,"PLA2G2A","protein_coding",5.069436e+01,4.463206e+01,9.569108e+00,6.593353e+00
"ENSG00000185002",3.044362e+01, 2.5215575, 9.208508e-05, 6.996003e-04,"RFX6","protein_coding",1.148325e+00,1.477068e+00,2.353059e-01,2.154691e-01
"ENSG00000090534",5.291855e+01, 2.5183430, 1.106964e-06, 1.377944e-05,"THPO","protein_coding",2.380675e+00,2.190984e+00,2.353059e-01,5.386726e-01
"ENSG00000234459",7.642306e+01, 2.5018860, 2.360352e-09, 4.705060e-08,"","lncRNA",3.641032e+00,2.929518e+00,6.274825e-01,5.171257e-01
"ENSG00000077274",3.371505e+01, 2.4919356, 8.345886e-05, 6.458193e-04,"CAPN6","protein_coding",1.232349e+00,1.674010e+00,1.568706e-01,3.447505e-01
"ENSG00000213694",8.397436e+02, 2.4865722, 1.765336e-58, 5.388753e-56,"S1PR3","protein_coding",3.615825e+01,3.599122e+01,6.327115e+00,6.334790e+00
"ENSG00000167371",6.941567e+02, 2.4687878, 7.809948e-49, 1.794709e-46,"PRRT2","protein_coding",3.064068e+01,2.890129e+01,4.915280e+00,5.645289e+00
"ENSG00000109654",4.557219e+02, 2.4635599, 9.886367e-35, 1.339046e-32,"TRIM2","protein_coding",1.907340e+01,1.996503e+01,3.947911e+00,3.038114e+00
"ENSG00000197747",1.706014e+02, 2.4618359, 2.400876e-17, 1.194713e-15,"S100A10","protein_coding",7.926246e+00,6.696041e+00,1.202675e+00,1.400549e+00
"ENSG00000185133",1.629132e+03, 2.4515297, 7.676517e-50, 1.891568e-47,"INPP5J","protein_coding",7.564944e+01,6.380933e+01,1.043190e+01,1.460880e+01
"ENSG00000117152",6.510166e+01, 2.4465804, 4.255721e-08, 6.869614e-07,"RGS4","protein_coding",2.744778e+00,2.831047e+00,4.183217e-01,5.817664e-01
"ENSG00000134107",2.993898e+03, 2.4375229, 2.345120e-79, 1.262168e-76,"BHLHE40","protein_coding",1.374349e+02,1.184116e+02,2.196189e+01,2.447728e+01
"ENSG00000255489",3.861074e+01, 2.4194552, 2.407512e-05, 2.175804e-04,"","processed_pseudogene",1.624460e+00,1.674010e+00,2.353059e-01,3.662974e-01
"ENSG00000172175",1.919051e+04, 2.4187350, 2.827277e-74, 1.284966e-71,"MALT1","protein_coding",8.350846e+02,8.016293e+02,1.711981e+02,1.297555e+02
"ENSG00000078725",4.735040e+01, 2.4156756, 7.503110e-06, 7.665015e-05,"BRINP1","protein_coding",1.596452e+00,2.437162e+00,4.706119e-01,2.801098e-01
"ENSG00000137948",2.062207e+02, 2.4034596, 3.838244e-20, 2.281970e-18,"BRDT","protein_coding",8.402381e+00,9.157820e+00,1.673287e+00,1.594471e+00
"ENSG00000158023",1.005850e+03, 2.3960909, 1.862447e-56, 5.441537e-54,"CFAP251","protein_coding",4.338429e+01,4.217029e+01,8.575594e+00,7.433682e+00
"ENSG00000302962",1.711329e+02, 2.3926249, 3.632619e-17, 1.785921e-15,"","lncRNA",7.422103e+00,7.139161e+00,1.254965e+00,1.465190e+00
"ENSG00000124107",1.141172e+03, 2.3906560, 4.938991e-59, 1.554035e-56,"SLPI","protein_coding",4.626911e+01,5.081113e+01,8.444869e+00,9.739201e+00
"ENSG00000100628",5.835439e+01, 2.3812322, 4.609576e-07, 6.226885e-06,"ASB2","protein_coding",2.744778e+00,2.215602e+00,3.921766e-01,5.386726e-01
"ENSG00000112139",2.328485e+02, 2.3797559, 9.095970e-19, 4.960821e-17,"MDGA1","protein_coding",9.830786e+00,9.970208e+00,1.411836e+00,2.305519e+00
"ENSG00000185247",3.956242e+01, 2.3735422, 2.074508e-05, 1.906869e-04,"MAGEA11","protein_coding",1.708484e+00,1.649392e+00,3.137412e-01,3.232036e-01
"ENSG00000221818",2.313815e+02, 2.3591003, 1.025282e-20, 6.373579e-19,"EBF2","protein_coding",1.061501e+01,8.985496e+00,1.882447e+00,1.874581e+00
"ENSG00000171522",2.803301e+02, 2.3559323, 2.507240e-23, 1.844535e-21,"PTGER4","protein_coding",1.223947e+01,1.152113e+01,1.960883e+00,2.585629e+00
"ENSG00000149925",6.247676e+03, 2.3471271, 9.444743e-84, 5.853451e-81,"ALDOA","protein_coding",2.777827e+02,2.508307e+02,4.693046e+01,5.524627e+01
"ENSG00000218416",1.338640e+02, 2.3467665, 8.060908e-14, 2.867160e-12,"GPC1-AS1","lncRNA",5.545571e+00,5.785182e+00,1.045804e+00,1.141986e+00
"ENSG00000197467",1.302516e+02, 2.3454499, 5.875230e-10, 1.283763e-08,"COL13A1","protein_coding",6.357801e+00,4.677381e+00,6.274825e-01,1.486736e+00
"ENSG00000125895",4.420277e+01, 2.3369742, 6.951477e-05, 5.516942e-04,"TMEM74B","protein_coding",2.072587e+00,1.674010e+00,1.568706e-01,5.602195e-01
"ENSG00000289168",2.419602e+02, 2.3227420, 2.273608e-20, 1.375735e-18,"","lncRNA",1.114716e+01,9.256291e+00,2.143899e+00,1.874581e+00
"ENSG00000088881",1.624514e+02, 2.3189959, 1.368013e-15, 5.828876e-14,"EBF4","protein_coding",7.086008e+00,6.622187e+00,1.228820e+00,1.465190e+00
"ENSG00000075886",1.587863e+03, 2.3165630, 3.062777e-70, 1.228234e-67,"TUBA3D","protein_coding",6.677092e+01,6.710811e+01,1.364774e+01,1.279886e+01
"ENSG00000171345",6.016779e+02, 2.3145609, 1.692042e-41, 2.813467e-39,"KRT19","protein_coding",2.501109e+01,2.572560e+01,4.784554e+00,5.235898e+00
"ENSG00000158816",6.533955e+01, 2.3053151, 2.396600e-07, 3.403838e-06,"VWA5B1","protein_coding",3.108881e+00,2.387926e+00,6.013374e-01,4.955788e-01
"ENSG00000169047",4.989937e+02, 2.3040611, 2.154778e-34, 2.824970e-32,"IRS1","protein_coding",2.125802e+01,2.077742e+01,3.738750e+00,4.611038e+00
"ENSG00000204531",1.259248e+02, 2.3012575, 1.205554e-12, 3.663595e-11,"POU5F1","protein_coding",5.349516e+00,5.243591e+00,1.150385e+00,9.696107e-01
"ENSG00000261560",3.797971e+01, 2.2948166, 5.020771e-05, 4.137180e-04,"","lncRNA",1.568444e+00,1.624775e+00,3.398864e-01,3.016567e-01
"ENSG00000226314",3.854523e+01, 2.2931669, 6.816129e-05, 5.426371e-04,"ZKSCAN8P1","protein_coding",1.708484e+00,1.526303e+00,4.183217e-01,2.370160e-01
"ENSG00000146094",1.039910e+03, 2.2618410, 1.132743e-51, 2.895857e-49,"DOK3","protein_coding",4.201190e+01,4.514904e+01,8.261853e+00,9.588373e+00
"ENSG00000102144",4.895121e+04, 2.2615000, 3.650629e-88, 2.333208e-85,"PGK1","protein_coding",2.105777e+03,1.994879e+03,3.830258e+02,4.584104e+02
"ENSG00000240694",7.416471e+01, 2.2586253, 1.051918e-07, 1.605510e-06,"PNMA2","protein_coding",3.192905e+00,3.027989e+00,4.706119e-01,7.972355e-01
"ENSG00000173221",1.246981e+03, 2.2564323, 2.586499e-60, 8.532108e-58,"GLRX","protein_coding",5.055432e+01,5.386374e+01,1.071949e+01,1.077345e+01
"ENSG00000143248",3.487134e+02, 2.2417020, 3.486192e-21, 2.242126e-19,"RGS5","protein_coding",1.534835e+01,1.376135e+01,3.712605e+00,2.370160e+00
"ENSG00000145040",5.340088e+01, 2.2416900, 4.848649e-06, 5.216442e-05,"UCN2","protein_coding",1.876532e+00,2.584869e+00,5.229021e-01,4.093912e-01
"ENSG00000147852",1.256378e+03, 2.2394642, 3.445740e-59, 1.101129e-56,"VLDLR","protein_coding",5.209476e+01,5.290364e+01,1.043190e+01,1.141986e+01
"ENSG00000168309",5.720654e+01, 2.2359632, 2.650575e-06, 3.021715e-05,"FAM107A","protein_coding",2.324659e+00,2.461780e+00,3.660315e-01,6.248603e-01
"ENSG00000197930",7.566026e+03, 2.2354761, 1.263494e-61, 4.306832e-59,"ERO1A","protein_coding",3.281130e+02,3.036113e+02,7.467042e+01,5.727167e+01
"ENSG00000124491",4.271140e+01, 2.2298085, 3.442829e-05, 2.978542e-04,"F13A1","protein_coding",1.624460e+00,1.944806e+00,3.137412e-01,4.309381e-01
"ENSG00000121966",8.240341e+01, 2.2218972, 1.415797e-08, 2.485483e-07,"CXCR4","protein_coding",3.248921e+00,3.618816e+00,7.843531e-01,6.679541e-01
"ENSG00000224080",6.080870e+01, 2.2095759, 1.375923e-06, 1.678019e-05,"UBE2FP1","processed_pseudogene",2.212627e+00,2.855664e+00,4.706119e-01,6.033133e-01
"ENSG00000279878",5.155108e+01, 2.2083540, 7.010811e-06, 7.223431e-05,"","TEC",2.324659e+00,1.969424e+00,3.921766e-01,5.171257e-01
"ENSG00000184226",4.743459e+01, 2.2055686, 2.497906e-05, 2.247687e-04,"PCDH9","protein_coding",2.240635e+00,1.698628e+00,5.229021e-01,3.232036e-01
"ENSG00000089472",1.434153e+02, 2.1989450, 1.066262e-12, 3.259670e-11,"HEPH","protein_coding",6.077722e+00,5.834418e+00,1.464126e+00,1.098892e+00
"ENSG00000230234",8.746560e+01, 2.1947555, 1.371035e-08, 2.411041e-07,"","lncRNA",3.585016e+00,3.692669e+00,6.274825e-01,9.265169e-01
"ENSG00000186862",1.934368e+02, 2.1919973, 2.816123e-16, 1.288486e-14,"PDZD7","protein_coding",8.514413e+00,7.557663e+00,1.620996e+00,1.831487e+00
"ENSG00000115590",4.461691e+01, 2.1892971, 1.089053e-04, 8.087619e-04,"IL1R2","protein_coding",1.624460e+00,2.092513e+00,2.091608e-01,5.817664e-01
"ENSG00000125968",1.804074e+03, 2.1883509, 5.689144e-41, 9.234474e-39,"ID1","protein_coding",6.965574e+01,8.013093e+01,1.892906e+01,1.342372e+01
"ENSG00000104765",3.237955e+04, 2.1809959, 1.410174e-79, 7.794833e-77,"BNIP3L","protein_coding",1.372865e+03,1.312941e+03,3.165126e+02,2.658673e+02
"ENSG00000247095",4.263985e+02, 2.1775391, 4.409246e-24, 3.415830e-22,"MIR210HG","lncRNA",1.893336e+01,1.644469e+01,3.137412e+00,4.524850e+00
"ENSG00000059804",1.316489e+02, 2.1735631, 1.807089e-11, 4.895177e-10,"SLC2A3","protein_coding",5.629595e+00,5.292826e+00,9.673688e-01,1.400549e+00
"ENSG00000114315",4.443161e+02, 2.1631876, 2.183256e-28, 2.210493e-26,"HES1","protein_coding",1.938149e+01,1.740478e+01,3.686460e+00,4.374022e+00
"ENSG00000248405",4.959216e+01, 2.1566919, 1.728883e-05, 1.620491e-04,"PRR5-ARHGAP8","protein_coding",2.324659e+00,1.772481e+00,4.967570e-01,4.093912e-01
"ENSG00000198910",5.903423e+01, 2.1539848, 2.209639e-05, 2.018380e-04,"L1CAM","protein_coding",2.968841e+00,1.920188e+00,3.137412e-01,7.541417e-01
"ENSG00000133256",4.753378e+01, 2.1532100, 7.489986e-05, 5.864671e-04,"PDE6B","protein_coding",1.848524e+00,2.092513e+00,2.353059e-01,6.248603e-01
"ENSG00000131711",2.436252e+04, 2.1431767, 2.840747e-94, 2.151813e-91,"MAP1B","protein_coding",1.008426e+03,1.002904e+03,2.344170e+02,2.133359e+02
"ENSG00000135766",4.245318e+02, 2.1399692, 1.418208e-27, 1.381199e-25,"EGLN1","protein_coding",1.616058e+01,1.888185e+01,3.921766e+00,3.899990e+00
"ENSG00000169760",3.581749e+02, 2.1377380, 2.422654e-24, 1.943064e-22,"NLGN1","protein_coding",1.585249e+01,1.368749e+01,3.372718e+00,3.232036e+00
"ENSG00000095739",2.842152e+03, 2.1375947, 1.313103e-67, 4.882834e-65,"BAMBI","protein_coding",1.204621e+02,1.140296e+02,2.441953e+01,2.796788e+01
"ENSG00000138641",3.090946e+02, 2.1339142, 9.471298e-23, 6.611160e-21,"HERC3","protein_coding",1.282763e+01,1.265355e+01,2.980542e+00,2.736457e+00
"ENSG00000135063",1.290429e+02, 2.1301237, 4.342495e-11, 1.104636e-09,"ENTREP1","protein_coding",5.405532e+00,5.218973e+00,1.385691e+00,1.012705e+00
"ENSG00000293557",4.070046e+01, 2.1283852, 8.256956e-05, 6.394217e-04,"","lncRNA",1.680476e+00,1.674010e+00,3.660315e-01,3.878443e-01
"ENSG00000213290",5.018649e+01, 2.1265382, 1.891681e-05, 1.755384e-04,"PGK1P2","processed_pseudogene",2.072587e+00,2.067895e+00,3.660315e-01,5.602195e-01
"ENSG00000149256",4.052470e+01, 2.1265092, 1.233686e-04, 9.007976e-04,"TENM4","protein_coding",1.960556e+00,1.378597e+00,3.398864e-01,4.093912e-01
"ENSG00000117394",2.935658e+03, 2.1264626, 1.887062e-43, 3.508563e-41,"SLC2A1","protein_coding",1.203781e+02,1.215381e+02,2.222334e+01,3.223417e+01
"ENSG00000176171",2.837101e+04, 2.1182029, 9.957722e-91, 7.022598e-88,"BNIP3","protein_coding",1.212548e+03,1.121858e+03,2.729026e+02,2.559341e+02
"ENSG00000158292",2.395461e+02, 2.1166962, 4.220702e-17, 2.060186e-15,"GPR153","protein_coding",1.058700e+01,9.133202e+00,1.934738e+00,2.520988e+00
"ENSG00000291097",2.549679e+02, 2.1024842, 4.010490e-17, 1.962262e-15,"HLA-L","lncRNA",1.153927e+01,9.379380e+00,2.692946e+00,2.111597e+00
"ENSG00000268573",2.219037e+02, 2.1003765, 5.429272e-15, 2.156106e-13,"","lncRNA",9.382659e+00,8.813171e+00,2.536075e+00,1.659112e+00
"ENSG00000146205",8.471167e+02, 2.0982751, 8.669993e-37, 1.275674e-34,"ANO7","protein_coding",3.590617e+01,3.365253e+01,6.980743e+00,8.963513e+00
"ENSG00000134765",9.983466e+01, 2.0955139, 3.501191e-09, 6.768086e-08,"DSC1","protein_coding",3.837087e+00,4.357350e+00,9.150786e-01,9.696107e-01
"ENSG00000139626",4.542268e+01, 2.0885953, 8.614039e-05, 6.630573e-04,"ITGB7","protein_coding",2.240635e+00,1.477068e+00,4.967570e-01,3.662974e-01
"ENSG00000152256",4.803838e+03, 2.0718750, 1.849747e-68, 7.005746e-66,"PDK1","protein_coding",1.996406e+02,1.932251e+02,4.928352e+01,4.264133e+01
"ENSG00000169330",9.236334e+01, 2.0577416, 8.789322e-08, 1.353609e-06,"MINAR1","protein_coding",4.481270e+00,3.052607e+00,9.412237e-01,8.403293e-01
"ENSG00000065618",9.169252e+01, 2.0517574, 5.922661e-08, 9.389942e-07,"COL17A1","protein_coding",4.089159e+00,3.397256e+00,7.320629e-01,1.034251e+00
"ENSG00000163171",3.472508e+03, 2.0454875, 5.795409e-72, 2.418933e-69,"CDC42EP3","protein_coding",1.383592e+02,1.446788e+02,3.466841e+01,3.277284e+01
"ENSG00000175040",5.839689e+01, 2.0411351, 1.352651e-05, 1.300631e-04,"CHST2","protein_coding",2.548722e+00,2.215602e+00,4.183217e-01,7.110479e-01
"ENSG00000197558",1.315172e+02, 2.0363414, 5.401414e-11, 1.355457e-09,"SSPOP","transcribed_unitary_pseudogene",5.293500e+00,5.415915e+00,1.228820e+00,1.335908e+00
"ENSG00000181458",3.576681e+02, 2.0329966, 1.041468e-22, 7.244934e-21,"TMEM45A","protein_coding",1.478819e+01,1.432756e+01,3.189703e+00,3.792255e+00
"ENSG00000265817",1.978710e+03, 2.0312323, 3.257670e-49, 7.838337e-47,"FSBP","protein_coding",8.088692e+01,8.003246e+01,2.138670e+01,1.736681e+01
"ENSG00000067057",7.643277e+03, 2.0288383, 6.381952e-69, 2.462711e-66,"PFKP","protein_coding",3.090396e+02,3.125968e+02,6.844788e+01,8.136111e+01
"ENSG00000159208",9.057140e+02, 2.0267593, 4.768334e-42, 8.126831e-40,"CIART","protein_coding",3.655036e+01,3.709902e+01,8.497159e+00,9.265169e+00
"ENSG00000136048",1.230850e+03, 2.0250391, 5.461666e-47, 1.139816e-44,"DRAM1","protein_coding",5.139456e+01,4.862015e+01,1.268038e+01,1.150605e+01
"ENSG00000123384",2.925766e+03, 2.0185966, 3.134856e-55, 8.782749e-53,"LRP1","protein_coding",1.280803e+02,1.094261e+02,2.996229e+01,2.770932e+01
"ENSG00000272501",6.776592e+02, 2.0126500, 4.569711e-35, 6.314846e-33,"","lncRNA",2.643949e+01,2.855664e+01,6.614711e+00,6.787275e+00
"ENSG00000279317",4.976913e+01, 2.0120498, 5.847565e-05, 4.734537e-04,"","lncRNA",2.184619e+00,1.846335e+00,6.013374e-01,3.878443e-01
"ENSG00000181652",2.006613e+02, 2.0079612, 1.292436e-13, 4.427623e-12,"ATG9B","protein_coding",9.018555e+00,7.237632e+00,2.196189e+00,1.788393e+00
"ENSG00000101236",1.194140e+03, 2.0051374, 1.620396e-47, 3.488457e-45,"RNF24","protein_coding",4.733341e+01,4.948177e+01,1.142541e+01,1.228174e+01
"ENSG00000251493",1.639345e+02, 2.0008916, 7.946393e-12, 2.220214e-10,"FOXD1","protein_coding",6.721905e+00,6.572952e+00,1.333400e+00,1.917675e+00
"ENSG00000236090",1.263870e+02, 1.9989122, 2.724737e-10, 6.303881e-09,"LDHAP3","processed_pseudogene",4.873381e+00,5.366680e+00,1.202675e+00,1.314361e+00
"ENSG00000254966",1.015697e+02, 1.9977483, 2.783109e-08, 4.680933e-07,"IGSF22-AS1","lncRNA",3.977127e+00,4.258879e+00,8.104982e-01,1.206627e+00
"ENSG00000121858",5.905635e+02, 1.9946136, 1.518029e-24, 1.241869e-22,"TNFSF10","protein_coding",2.501109e+01,2.274684e+01,6.928453e+00,4.891148e+00
"ENSG00000170345",1.174794e+02, 1.9923945, 9.702032e-09, 1.736010e-07,"FOS","protein_coding",5.657603e+00,3.840376e+00,1.228820e+00,1.120439e+00
"ENSG00000134333",9.426593e+04, 1.9849880, 6.700200e-92, 4.894018e-89,"LDHA","protein_coding",3.795159e+03,3.824670e+03,9.178239e+02,9.754284e+02
"ENSG00000246859",7.270958e+02, 1.9809957, 5.415142e-32, 6.364970e-30,"STARD4-AS1","lncRNA",2.926829e+01,2.944288e+01,8.104982e+00,6.550259e+00
"ENSG00000198189",3.961248e+02, 1.9806407, 5.043850e-22, 3.393317e-20,"HSD17B11","protein_coding",1.492823e+01,1.706013e+01,4.392377e+00,3.598333e+00
"ENSG00000082929",5.178662e+01, 1.9763166, 7.553348e-05, 5.912019e-04,"LINC01587","lncRNA",2.576730e+00,1.600157e+00,5.490472e-01,4.955788e-01
"ENSG00000100906",8.517066e+03, 1.9745528, 3.688070e-75, 1.714282e-72,"NFKBIA","protein_coding",3.414728e+02,3.459539e+02,9.001759e+01,8.200752e+01
"ENSG00000266729",5.646232e+01, 1.9638434, 2.251389e-05, 2.051934e-04,"DSG1-AS1","lncRNA",2.436690e+00,2.117130e+00,4.967570e-01,6.464072e-01
"ENSG00000174672",2.933178e+02, 1.9635859, 3.401557e-19, 1.916491e-17,"BRSK2","protein_coding",1.167931e+01,1.196425e+01,2.875961e+00,3.081207e+00
"ENSG00000115548",4.591427e+03, 1.9599845, 1.295946e-62, 4.569774e-60,"KDM3A","protein_coding",1.872050e+02,1.825656e+02,4.988486e+01,4.361094e+01
"ENSG00000154734",3.324902e+04, 1.9514417, 5.588243e-74, 2.484581e-71,"ADAMTS1","protein_coding",1.317801e+03,1.357204e+03,3.611162e+02,3.189157e+02
"ENSG00000289997",5.937217e+01, 1.9472929, 2.591377e-05, 2.319424e-04,"","lncRNA",1.988563e+00,2.781811e+00,7.059178e-01,5.171257e-01
"ENSG00000107819",2.774277e+03, 1.9438125, 1.671298e-34, 2.234078e-32,"SFXN3","protein_coding",1.241032e+02,9.879122e+01,2.418422e+01,3.279439e+01
"ENSG00000245904",5.519468e+01, 1.9321070, 1.098965e-04, 8.155309e-04,"BTG1-DT","lncRNA",1.932548e+00,2.486397e+00,7.843531e-01,3.662974e-01
"ENSG00000091536",8.781707e+01, 1.9317131, 1.907267e-07, 2.768447e-06,"MYO15A","protein_coding",3.500992e+00,3.544963e+00,8.889335e-01,9.265169e-01
"ENSG00000163815",8.144472e+01, 1.9295662, 1.359139e-06, 1.658539e-05,"CLEC3B","protein_coding",3.753063e+00,2.781811e+00,7.320629e-01,9.480638e-01
"ENSG00000158050",3.820687e+02, 1.9269442, 8.980350e-21, 5.633930e-19,"DUSP2","protein_coding",1.425604e+01,1.639545e+01,3.581879e+00,4.330928e+00
"ENSG00000111859",1.207876e+03, 1.9265453, 1.900328e-42, 3.379610e-40,"NEDD9","protein_coding",5.013421e+01,4.669996e+01,1.186988e+01,1.316516e+01
"ENSG00000124766",1.382407e+04, 1.9239737, 2.808256e-77, 1.472678e-74,"SOX4","protein_coding",5.700455e+02,5.375788e+02,1.461511e+02,1.409383e+02
"ENSG00000172031",1.530907e+02, 1.9196442, 6.365911e-11, 1.585818e-09,"EPHX4","protein_coding",5.517563e+00,6.745276e+00,1.594851e+00,1.594471e+00
"ENSG00000267675",1.376732e+02, 1.9193615, 3.564172e-08, 5.869119e-07,"","lncRNA",4.369238e+00,6.646805e+00,1.804012e+00,1.077345e+00
"ENSG00000277959",7.708118e+01, 1.9154881, 1.491987e-06, 1.805751e-05,"","lncRNA",3.360952e+00,2.806429e+00,8.104982e-01,7.972355e-01
"ENSG00000135406",2.179883e+02, 1.9144914, 1.728396e-13, 5.881721e-12,"PRPH","protein_coding",9.802778e+00,7.631517e+00,2.353059e+00,2.197784e+00
"ENSG00000136383",1.415122e+03, 1.9130772, 7.565605e-48, 1.663782e-45,"ALPK3","protein_coding",5.750029e+01,5.571007e+01,1.485042e+01,1.471654e+01
"ENSG00000163516",7.247141e+03, 1.9121916, 3.197658e-76, 1.557107e-73,"ANKZF1","protein_coding",2.879776e+02,2.917947e+02,7.456584e+01,7.692245e+01
"ENSG00000112561",5.240447e+02, 1.9049076, 2.963413e-27, 2.845433e-25,"TFEB","protein_coding",2.103396e+01,2.085127e+01,5.281311e+00,5.709930e+00
"ENSG00000269959",9.186568e+01, 1.9046552, 5.456714e-07, 7.246800e-06,"SPACA6-AS1","lncRNA",4.313222e+00,3.027989e+00,8.889335e-01,1.034251e+00
"ENSG00000180998",3.467707e+02, 1.9021608, 2.871896e-20, 1.722464e-18,"GPR137C","protein_coding",1.355584e+01,1.415523e+01,3.425009e+00,3.856896e+00
"ENSG00000168675",3.417937e+02, 1.8993884, 1.398278e-18, 7.466734e-17,"LDLRAD4","protein_coding",1.282763e+01,1.445065e+01,4.000201e+00,3.210489e+00
"ENSG00000182809",5.871022e+02, 1.8970592, 3.161957e-25, 2.717157e-23,"CRIP2","protein_coding",2.557125e+01,2.129439e+01,5.699633e+00,6.657994e+00
"ENSG00000185499",1.185872e+02, 1.8949545, 7.184841e-09, 1.320255e-07,"MUC1","protein_coding",5.153460e+00,4.308114e+00,1.228820e+00,1.271267e+00
"ENSG00000272518",2.928694e+02, 1.8926796, 8.762272e-17, 4.187056e-15,"","lncRNA",1.246353e+01,1.088107e+01,3.372718e+00,2.822645e+00
"ENSG00000131398",2.007058e+03, 1.8801642, 9.695242e-41, 1.561316e-38,"KCNC3","protein_coding",8.038278e+01,7.946625e+01,1.866760e+01,2.400325e+01
"ENSG00000114023",2.628544e+04, 1.8784489, 6.428100e-76, 3.057384e-73,"FAM162A","protein_coding",1.078446e+03,1.013662e+03,2.720137e+02,2.876943e+02
"ENSG00000017427",1.899963e+02, 1.8766781, 7.578536e-13, 2.384557e-11,"IGF1","protein_coding",7.534135e+00,7.582281e+00,2.091608e+00,1.960768e+00
"ENSG00000144445",3.267233e+03, 1.8747534, 1.147548e-48, 2.607740e-46,"KANSL1L","protein_coding",1.301249e+02,1.297604e+02,3.819800e+01,3.152312e+01
