"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type","avg_cpm.PC3_Hypoxia_S1","avg_cpm.PC3_Hypoxia_S2","avg_cpm.PC3_Normoxia_S1","avg_cpm.PC3_Normoxia_S2"
"ENSG00000213626",  113.41106, 1.8964705, 1.361320e-10, 4.269297e-09,"LBH","protein_coding",7.564249e+00,7.997346e+00,2.477265e+00,2.206007e+00
"ENSG00000113739", 1979.94493, 1.8907286, 4.740494e-68, 1.542438e-65,"STC2","protein_coding",1.431243e+02,1.277200e+02,4.311989e+01,3.899906e+01
"ENSG00000140600",   85.52302, 1.8891091, 8.896152e-08, 1.832983e-06,"SH3GL3","protein_coding",4.961496e+00,6.888803e+00,1.548290e+00,1.864601e+00
"ENSG00000114480", 1624.75488, 1.8754334, 2.607041e-72, 9.253811e-70,"GBE1","protein_coding",1.099934e+02,1.119628e+02,3.708156e+01,3.112046e+01
"ENSG00000146242", 1604.02487, 1.8662921, 1.746920e-58, 4.786561e-56,"TPBG","protein_coding",1.164189e+02,1.022235e+02,3.475912e+01,3.253861e+01
"ENSG00000115548", 2119.13498, 1.8656543, 5.148332e-77, 2.010166e-74,"KDM3A","protein_coding",1.481400e+02,1.407850e+02,4.784217e+01,4.144142e+01
"ENSG00000166046",  159.91581, 1.8497661, 2.895198e-13, 1.218793e-11,"TCP11L2","protein_coding",1.130570e+01,1.045198e+01,3.483653e+00,3.282749e+00
"ENSG00000242299",   63.44405, 1.8490742, 2.781795e-06, 4.255248e-05,"RPS18P5","processed_pseudogene",4.337920e+00,4.354990e+00,1.161218e+00,1.444409e+00
"ENSG00000297669",   86.65767, 1.8436621, 3.083479e-07, 5.692409e-06,"","lncRNA",7.076232e+00,4.592535e+00,2.090192e+00,1.680767e+00
"ENSG00000132432",  903.04662, 1.8370537, 1.204270e-50, 2.765925e-48,"SEC61G","protein_coding",6.013442e+01,6.271186e+01,2.005036e+01,1.838339e+01
"ENSG00000124466",  361.60490, 1.8346000, 4.927101e-22, 4.228102e-20,"LYPD3","protein_coding",2.670532e+01,2.240840e+01,7.354380e+00,7.931121e+00
"ENSG00000165030",  199.94086, 1.8343873, 9.457348e-15, 4.544765e-13,"NFIL3","protein_coding",1.488449e+01,1.219397e+01,4.412628e+00,4.149394e+00
"ENSG00000162415",  173.78105, 1.8298375, 1.161435e-13, 5.095308e-12,"ZSWIM5","protein_coding",1.065502e+01,1.306497e+01,3.715897e+00,3.624155e+00
"ENSG00000235847",  816.95573, 1.8185372, 2.778259e-34, 3.909086e-32,"LDHAP7","processed_pseudogene",5.869748e+01,5.146807e+01,2.097934e+01,1.489055e+01
"ENSG00000162981",  146.70724, 1.8144849, 1.248629e-11, 4.493338e-10,"LRATD1","protein_coding",8.838513e+00,1.116461e+01,3.096581e+00,3.125177e+00
"ENSG00000197930",16194.19651, 1.8078990,1.504243e-135,1.957772e-132,"ERO1A","protein_coding",1.091556e+03,1.100150e+03,3.683383e+02,3.328970e+02
"ENSG00000122884", 8310.07625, 1.7978533,1.324699e-116,1.379276e-113,"P4HA1","protein_coding",5.627096e+02,5.598142e+02,1.940782e+02,1.683919e+02
"ENSG00000123384",  616.96542, 1.7941166, 2.296681e-35, 3.321256e-33,"LRP1","protein_coding",3.855327e+01,4.497517e+01,1.408944e+01,1.273707e+01
"ENSG00000298073",  196.24664, 1.7846427, 1.837876e-14, 8.645767e-13,"","lncRNA",1.347466e+01,1.306497e+01,4.025555e+00,4.438276e+00
"ENSG00000288947",   54.26785, 1.7822839, 4.800872e-05, 5.409814e-04,"","lncRNA",3.307664e+00,4.117445e+00,8.515597e-01,1.391885e+00
"ENSG00000232788",   95.15212, 1.7757260, 1.026996e-07, 2.088493e-06,"ITGA6-AS1","lncRNA",5.856192e+00,6.888803e+00,2.709508e+00,1.628243e+00
"ENSG00000085552",  104.67617, 1.7743962, 1.192390e-08, 2.817360e-07,"IGSF9","protein_coding",6.208648e+00,7.918164e+00,2.554679e+00,2.074697e+00
"ENSG00000100985",  301.72741, 1.7688184, 6.993683e-20, 5.226189e-18,"MMP9","protein_coding",1.835483e+01,2.232922e+01,7.199551e+00,6.145306e+00
"ENSG00000100505",  194.28096, 1.7675187, 2.310037e-14, 1.076960e-12,"TRIM9","protein_coding",1.352889e+01,1.251070e+01,4.722286e+00,3.965561e+00
"ENSG00000074181",  109.61557, 1.7608035, 3.362137e-09, 8.751643e-08,"NOTCH3","protein_coding",7.211793e+00,7.522256e+00,2.554679e+00,2.311055e+00
"ENSG00000162433", 2317.96080, 1.7567651, 1.730209e-71, 6.004980e-69,"AK4","protein_coding",1.490618e+02,1.627975e+02,5.140324e+01,5.107957e+01
"ENSG00000146278",  514.92138, 1.7521922, 8.697068e-29, 9.987560e-27,"PNRC1","protein_coding",3.641142e+01,3.254365e+01,1.192184e+01,1.108256e+01
"ENSG00000241852",   82.00324, 1.7521284, 8.530016e-07, 1.452800e-05,"C8orf58","protein_coding",5.585072e+00,5.305170e+00,2.399850e+00,1.418147e+00
"ENSG00000151151",  918.07127, 1.7463996, 3.583104e-45, 6.995115e-43,"IPMK","protein_coding",6.170692e+01,6.144495e+01,2.074709e+01,2.014295e+01
"ENSG00000118495",  605.27430, 1.7425766, 7.181628e-34, 9.669196e-32,"PLAGL1","protein_coding",3.912262e+01,4.188709e+01,1.509583e+01,1.226435e+01
"ENSG00000284669",  108.42909, 1.7365928, 1.043151e-08, 2.494936e-07,"","lncRNA",7.564249e+00,6.967984e+00,2.322436e+00,2.494889e+00
"ENSG00000214216",  174.10461, 1.7336252, 1.276190e-12, 5.084575e-11,"IQCJ","protein_coding",1.201062e+01,1.116461e+01,4.490042e+00,3.492845e+00
"ENSG00000262902",   63.48032, 1.7241535, 1.096856e-05, 1.452985e-04,"MTCO1P40","processed_pseudogene",4.148136e+00,4.275809e+00,1.780534e+00,1.181790e+00
"ENSG00000026025", 5587.99536, 1.7226389,1.885202e-102, 1.226795e-99,"VIM","protein_coding",3.673405e+02,3.792009e+02,1.308305e+02,1.220395e+02
"ENSG00000161638", 2200.47472, 1.7101967, 7.104918e-57, 1.913183e-54,"ITGA5","protein_coding",1.318457e+02,1.620848e+02,5.395792e+01,4.648372e+01
"ENSG00000219607",   63.75267, 1.7048069, 1.128541e-05, 1.488645e-04,"PPP1R3G","protein_coding",3.958352e+00,4.513354e+00,1.703119e+00,1.260576e+00
"ENSG00000131016", 1086.21933, 1.7039981, 1.200319e-47, 2.533322e-45,"AKAP12","protein_coding",7.054543e+01,7.435156e+01,2.477265e+01,2.458122e+01
"ENSG00000106688",  274.80707, 1.7036724, 2.852704e-18, 1.856397e-16,"SLC1A1","protein_coding",1.794815e+01,1.860769e+01,6.812478e+00,5.830162e+00
"ENSG00000235180",   58.11858, 1.7003001, 3.009399e-05, 3.576925e-04,"LINC00601","lncRNA",4.202360e+00,3.483992e+00,1.470876e+00,1.234314e+00
"ENSG00000197461",  163.86648, 1.6915457, 1.192447e-11, 4.311027e-10,"PDGFA","protein_coding",1.141415e+01,1.029361e+01,4.025555e+00,3.571631e+00
"ENSG00000134333",36692.56436, 1.6892602,3.473590e-105,2.583358e-102,"LDHA","protein_coding",2.504742e+03,2.365076e+03,8.820611e+02,8.099986e+02
"ENSG00000268089",  553.33351, 1.6736644, 6.246157e-25, 6.135376e-23,"GABRQ","protein_coding",4.009865e+01,3.301874e+01,1.300564e+01,1.271080e+01
"ENSG00000112033", 1514.32693, 1.6707867, 1.439779e-50, 3.258909e-48,"PPARD","protein_coding",9.163857e+01,1.093498e+02,3.723639e+01,3.319516e+01
"ENSG00000128567", 3192.26091, 1.6659313, 1.759704e-56, 4.658144e-54,"PODXL","protein_coding",2.264394e+02,1.951036e+02,7.695004e+01,7.211543e+01
"ENSG00000243927",   68.83471, 1.6553685, 3.333046e-05, 3.916893e-04,"MRPS6","protein_coding",5.612184e+00,3.404811e+00,1.625705e+00,1.628243e+00
"ENSG00000186918",  723.35890, 1.6513335, 1.919250e-35, 2.801388e-33,"ZNF395","protein_coding",4.590062e+01,4.956771e+01,1.850207e+01,1.567841e+01
"ENSG00000163814", 8233.93257, 1.6507616, 1.547786e-99, 9.297430e-97,"CDCP1","protein_coding",5.463882e+02,5.399396e+02,2.031357e+02,1.845167e+02
"ENSG00000181744",  309.23696, 1.6484291, 2.190117e-18, 1.431182e-16,"DIPK2A","protein_coding",2.106603e+01,1.971623e+01,7.354380e+00,7.169523e+00
"ENSG00000205336",  888.99329, 1.6390525, 3.294229e-38, 5.144927e-36,"ADGRG1","protein_coding",5.498314e+01,6.247432e+01,2.113416e+01,2.064192e+01
"ENSG00000106070",  774.66477, 1.6310932, 2.288326e-36, 3.436449e-34,"GRB10","protein_coding",5.094345e+01,5.099298e+01,1.888914e+01,1.785815e+01
"ENSG00000173546",   99.09390, 1.6257875, 5.480472e-07, 9.715551e-06,"CSPG4","protein_coding",5.368176e+00,7.759801e+00,2.399850e+00,2.258531e+00
"ENSG00000205413",  585.19142, 1.6155792, 4.392296e-23, 3.965253e-21,"SAMD9","protein_coding",4.213205e+01,3.452320e+01,1.354754e+01,1.433905e+01
"ENSG00000101236",  778.41737, 1.6136821, 1.714134e-30, 2.091511e-28,"RNF24","protein_coding",5.482047e+01,4.695471e+01,1.974070e+01,1.777937e+01
"ENSG00000142156", 3492.57709, 1.6071645, 6.411712e-78, 2.635214e-75,"COL6A1","protein_coding",2.251381e+02,2.323189e+02,9.034275e+01,7.826073e+01
"ENSG00000105220", 2057.15893, 1.6055907, 5.524968e-59, 1.568890e-56,"GPI","protein_coding",1.295411e+02,1.403891e+02,4.977754e+01,4.882104e+01
"ENSG00000141526",  522.01588, 1.6048818, 3.419897e-25, 3.380503e-23,"SLC16A3","protein_coding",3.239884e+01,3.586928e+01,1.439910e+01,1.105630e+01
"ENSG00000143153", 2718.47640, 1.5982691, 8.861185e-12, 3.233504e-10,"ATP1B1","protein_coding",2.017404e+02,1.527414e+02,6.649907e+01,6.481459e+01
"ENSG00000213859",  173.85663, 1.5908455, 1.649292e-10, 5.100720e-09,"KCTD11","protein_coding",9.922993e+00,1.282743e+01,4.799700e+00,3.702941e+00
"ENSG00000214193",  136.07297, 1.5856940, 4.183963e-08, 9.038054e-07,"SH3D21","protein_coding",7.266017e+00,1.053116e+01,3.948141e+00,2.757509e+00
"ENSG00000159216",  921.98667, 1.5786927, 1.354467e-29, 1.602581e-27,"RUNX1","protein_coding",6.417411e+01,5.598142e+01,2.144382e+01,2.324186e+01
"ENSG00000146094",  110.18930, 1.5607269, 1.133482e-07, 2.287174e-06,"DOK3","protein_coding",7.022008e+00,7.284711e+00,2.941752e+00,2.521151e+00
"ENSG00000198618",   70.12341, 1.5564350, 2.129756e-05, 2.627372e-04,"PPIAP22","processed_pseudogene",4.636152e+00,4.434172e+00,1.935363e+00,1.575719e+00
"ENSG00000223784",  382.32411, 1.5453898, 4.832865e-20, 3.664062e-18,"LINP1","lncRNA",2.434658e+01,2.525894e+01,9.754230e+00,9.191697e+00
"ENSG00000146648", 2280.53925, 1.5452886, 2.517407e-50, 5.616694e-48,"EGFR","protein_coding",1.545926e+02,1.406266e+02,5.790606e+01,5.536028e+01
"ENSG00000148426",  173.17336, 1.5429282, 1.172798e-10, 3.715366e-09,"PROSER2","protein_coding",1.051946e+01,1.195643e+01,4.567457e+00,4.044347e+00
"ENSG00000171388",  448.09128, 1.5323214, 1.132927e-20, 8.847027e-19,"APLN","protein_coding",2.681377e+01,3.111839e+01,1.269598e+01,9.927032e+00
"ENSG00000151882",  255.66112, 1.5261918, 1.056727e-12, 4.231784e-11,"CCL28","protein_coding",1.417958e+01,1.908278e+01,6.347991e+00,6.302878e+00
"ENSG00000172183",  299.79054, 1.5155945, 2.777702e-14, 1.279709e-12,"ISG20","protein_coding",1.713479e+01,2.153741e+01,8.747841e+00,6.539236e+00
"ENSG00000231298",  107.27906, 1.5036749, 4.507719e-07, 8.092132e-06,"MANCR","lncRNA",7.049120e+00,6.730440e+00,2.864337e+00,2.599937e+00
"ENSG00000164161",   94.82301, 1.4932943, 2.540134e-06, 3.943520e-05,"HHIP","protein_coding",6.317096e+00,5.859442e+00,2.399850e+00,2.416103e+00
"ENSG00000129521",  119.26356, 1.4927068, 1.585160e-07, 3.137773e-06,"EGLN3","protein_coding",7.049120e+00,8.314072e+00,3.173995e+00,2.888819e+00
"ENSG00000185950",   90.74708, 1.4912593, 7.236713e-06, 9.975551e-05,"IRS2","protein_coding",6.479768e+00,5.067625e+00,2.632094e+00,2.100959e+00
"ENSG00000144655",  260.28837, 1.4841769, 1.495041e-13, 6.522219e-12,"CSRNP1","protein_coding",1.727035e+01,1.599469e+01,7.199551e+00,6.250354e+00
"ENSG00000173548",  501.88435, 1.4815386, 1.050223e-21, 8.873208e-20,"SNX33","protein_coding",3.304953e+01,3.103920e+01,1.424427e+01,1.179163e+01
"ENSG00000286791",  313.53363, 1.4812315, 1.167082e-15, 6.075831e-14,"","lncRNA",2.057801e+01,1.947868e+01,8.747841e+00,7.484667e+00
"ENSG00000101187", 2163.39030, 1.4809915, 7.379761e-41, 1.266562e-38,"SLCO4A1","protein_coding",1.470826e+02,1.292244e+02,6.162196e+01,5.037050e+01
"ENSG00000288920",  178.07027, 1.4809072, 2.147802e-08, 4.854468e-07,"RPSA2","protein_coding",1.054657e+01,1.211479e+01,6.115747e+00,3.361535e+00
"ENSG00000118263", 1290.62318, 1.4665244, 2.415570e-35, 3.461136e-33,"KLF7","protein_coding",8.656862e+01,7.783555e+01,3.653965e+01,3.075279e+01
"ENSG00000164442",  496.08787, 1.4656762, 1.184628e-21, 9.893861e-20,"CITED2","protein_coding",3.218195e+01,3.103920e+01,1.401203e+01,1.187042e+01
"ENSG00000078043",  427.07307, 1.4499908, 2.252924e-19, 1.644213e-17,"PIAS2","protein_coding",2.743735e+01,2.692176e+01,1.168959e+01,1.063611e+01
"ENSG00000162545",  198.32602, 1.4473298, 1.893292e-10, 5.764021e-09,"CAMK2N1","protein_coding",1.309510e+01,1.203561e+01,5.806089e+00,4.700896e+00
"ENSG00000131389", 1148.28327, 1.4469658, 5.097680e-28, 5.646494e-26,"SLC6A6","protein_coding",7.976351e+01,6.603749e+01,3.057874e+01,2.946595e+01
"ENSG00000164938",  297.23728, 1.4459219, 4.398229e-13, 1.802928e-11,"TP53INP1","protein_coding",1.943931e+01,1.852850e+01,6.967307e+00,8.298789e+00
"ENSG00000101265", 1043.98346, 1.4449164, 1.136649e-28, 1.295780e-26,"RASSF2","protein_coding",5.886016e+01,7.458911e+01,2.771440e+01,2.655087e+01
"ENSG00000151967",   78.82698, 1.4410462, 4.702413e-05, 5.314203e-04,"SCHIP1","protein_coding",5.313952e+00,4.750899e+00,1.780534e+00,2.258531e+00
"ENSG00000173890",   86.80708, 1.4388721, 2.598493e-05, 3.141120e-04,"GPR160","protein_coding",4.581928e+00,6.572076e+00,2.167607e+00,2.284793e+00
"ENSG00000171843",  409.86731, 1.4363649, 1.002522e-17, 6.238004e-16,"MLLT3","protein_coding",2.713911e+01,2.486304e+01,1.107028e+01,1.047853e+01
"ENSG00000067057", 2976.43425, 1.4338095, 7.324992e-55, 1.906695e-52,"PFKP","protein_coding",1.786139e+02,1.996961e+02,8.492373e+01,7.214169e+01
"ENSG00000020577", 2259.77769, 1.4326663, 1.732898e-45, 3.425874e-43,"SAMD4A","protein_coding",1.483840e+02,1.379344e+02,6.487337e+01,5.478251e+01
"ENSG00000101846",  759.64084, 1.4325277, 3.288662e-19, 2.345311e-17,"STS","protein_coding",5.444090e+01,4.172873e+01,1.943105e+01,2.043183e+01
"ENSG00000116745",  340.17737, 1.4318994, 1.010548e-11, 3.670403e-10,"RPE65","protein_coding",2.467192e+01,1.844932e+01,8.051110e+00,9.664412e+00
"ENSG00000229981",   75.14795, 1.4270619, 7.820633e-05, 8.303376e-04,"LINC01435","lncRNA",5.368176e+00,4.117445e+00,2.012778e+00,1.969649e+00
"ENSG00000126804", 2568.39996, 1.4147461, 7.399524e-08, 1.544997e-06,"ZBTB1","protein_coding",1.875066e+02,1.363508e+02,6.882151e+01,6.746705e+01
"ENSG00000078804",  481.70611, 1.4135414, 1.432563e-18, 9.520753e-17,"TP53INP2","protein_coding",2.760002e+01,3.365220e+01,1.277340e+01,1.257949e+01
"ENSG00000226415",  262.69284, 1.4086847, 1.245208e-11, 4.491377e-10,"TPI1P1","processed_pseudogene",1.624009e+01,1.678651e+01,8.515597e+00,5.803900e+00
"ENSG00000159399", 1170.09514, 1.4030929, 1.614458e-29, 1.867748e-27,"HK2","protein_coding",7.268728e+01,7.466829e+01,3.661707e+01,2.676097e+01
"ENSG00000169499", 1833.66675, 1.3971999, 3.068235e-46, 6.223338e-44,"PLEKHA2","protein_coding",1.144398e+02,1.167929e+02,5.194514e+01,4.648372e+01
"ENSG00000079739", 1038.19597, 1.3944136, 3.827488e-30, 4.633931e-28,"PGM1","protein_coding",6.821380e+01,6.231595e+01,2.995942e+01,2.607816e+01
"ENSG00000144821",  114.43089, 1.3938849, 1.103152e-05, 1.460087e-04,"MYH15","protein_coding",8.730065e+00,5.542715e+00,3.328824e+00,2.915081e+00
"ENSG00000163788", 1104.11608, 1.3935303, 1.046839e-33, 1.385553e-31,"SNRK","protein_coding",7.024720e+01,6.888803e+01,3.050132e+01,2.873062e+01
"ENSG00000120913",  183.80999, 1.3930275, 5.929012e-09, 1.487884e-07,"PDLIM2","protein_coding",1.168527e+01,1.132297e+01,5.960918e+00,4.149394e+00
"ENSG00000145623", 1628.10793, 1.3922867, 1.267488e-42, 2.275359e-40,"OSMR","protein_coding",1.023749e+02,1.026194e+02,4.675837e+01,4.099497e+01
"ENSG00000145730", 2717.08888, 1.3922809, 1.115290e-51, 2.679784e-49,"PAM","protein_coding",1.703989e+02,1.721409e+02,7.408570e+01,7.153766e+01
"ENSG00000104756",  350.43118, 1.3891813, 4.510009e-15, 2.215010e-13,"KCTD9","protein_coding",2.133715e+01,2.296268e+01,9.134914e+00,9.506841e+00
"ENSG00000067082", 2140.57492, 1.3885657, 6.802882e-48, 1.455444e-45,"KLF6","protein_coding",1.300563e+02,1.395181e+02,6.231869e+01,5.328558e+01
"ENSG00000101311", 3349.03549, 1.3776934, 4.217516e-48, 9.148495e-46,"FERMT1","protein_coding",2.093047e+02,2.118901e+02,8.894929e+01,9.139173e+01
"ENSG00000100504", 2575.35116, 1.3742407, 2.738135e-51, 6.479423e-49,"PYGL","protein_coding",1.612622e+02,1.619265e+02,7.462760e+01,6.539236e+01
"ENSG00000127152",  135.41398, 1.3713437, 3.707325e-07, 6.740513e-06,"BCL11B","protein_coding",8.214937e+00,8.709981e+00,4.335213e+00,3.151439e+00
"ENSG00000180815",  355.11421, 1.3694665, 8.713452e-14, 3.833428e-12,"MAP3K15","protein_coding",2.377723e+01,2.074559e+01,9.367157e+00,9.821984e+00
"ENSG00000196159",   92.53600, 1.3676514, 2.964457e-05, 3.534266e-04,"FAT4","protein_coding",6.262872e+00,5.225988e+00,3.019166e+00,2.153483e+00
"ENSG00000164690",  150.85380, 1.3629419, 2.663676e-06, 4.098649e-05,"SHH","protein_coding",1.154971e+01,7.126348e+00,4.644871e+00,3.755465e+00
"ENSG00000107036",  592.40164, 1.3604206, 7.883431e-21, 6.218354e-19,"RIC1","protein_coding",3.860749e+01,3.539419e+01,1.718602e+01,1.531074e+01
"ENSG00000183508",  437.60098, 1.3592800, 1.735213e-17, 1.054496e-15,"TENT5C","protein_coding",2.770847e+01,2.708012e+01,1.223149e+01,1.163406e+01
"ENSG00000223617",  236.98312, 1.3584405, 9.878262e-08, 2.014082e-06,"LINC00370","lncRNA",1.805659e+01,1.148134e+01,5.806089e+00,7.038213e+00
"ENSG00000109046",  349.40460, 1.3508419, 7.743335e-15, 3.732574e-13,"WSB1","protein_coding",2.093047e+01,2.280431e+01,1.006389e+01,9.086649e+00
"ENSG00000183111",  120.02653, 1.3493841, 1.731929e-06, 2.808854e-05,"ARHGEF37","protein_coding",7.374465e+00,7.680619e+00,3.173995e+00,3.335273e+00
"ENSG00000168556",  205.18730, 1.3485842, 1.204413e-08, 2.837183e-07,"ING2","protein_coding",1.420669e+01,1.140216e+01,5.264188e+00,5.908948e+00
"ENSG00000105137",  616.13683, 1.3432385, 1.537857e-21, 1.277566e-19,"SYDE1","protein_coding",3.847193e+01,3.824473e+01,1.881173e+01,1.541579e+01
"ENSG00000183421",  283.37588, 1.3400846, 3.768883e-11, 1.276842e-09,"RIPK4","protein_coding",1.838194e+01,1.670733e+01,9.367157e+00,6.618022e+00
"ENSG00000108679", 2463.35611, 1.3379847, 3.862033e-34, 5.290985e-32,"LGALS3BP","protein_coding",1.353431e+02,1.728535e+02,7.067946e+01,6.499843e+01
"ENSG00000204876",  113.98446, 1.3379236, 3.070479e-06, 4.655800e-05,"","lncRNA",6.859336e+00,7.363893e+00,3.328824e+00,2.967605e+00
"ENSG00000114120", 1536.69509, 1.3353680, 5.716263e-37, 8.839267e-35,"SLC25A36","protein_coding",9.697963e+01,9.446370e+01,4.373921e+01,4.115254e+01
"ENSG00000169032",  680.19411, 1.3339324, 2.516992e-22, 2.171844e-20,"MAP2K1","protein_coding",4.340632e+01,4.109527e+01,2.059226e+01,1.733291e+01
"ENSG00000090020",  394.12823, 1.3325231, 6.067817e-16, 3.234374e-14,"SLC9A1","protein_coding",2.415679e+01,2.494222e+01,1.145735e+01,1.037349e+01
"ENSG00000164105",  234.08653, 1.3307244, 3.473195e-10, 1.037177e-08,"SAP30","protein_coding",1.504716e+01,1.393597e+01,7.431794e+00,5.751376e+00
"ENSG00000188738",  590.57315, 1.3277459, 9.969254e-20, 7.379138e-18,"FSIP2","protein_coding",3.779413e+01,3.571092e+01,1.625705e+01,1.636122e+01
"ENSG00000116260",  523.56858, 1.3241927, 4.262319e-18, 2.750781e-16,"QSOX1","protein_coding",2.968764e+01,3.563174e+01,1.525066e+01,1.376128e+01
"ENSG00000167080",   90.61658, 1.3217355, 9.444287e-05, 9.861267e-04,"B4GALNT2","protein_coding",4.500592e+00,6.888803e+00,2.477265e+00,2.468627e+00
"ENSG00000175105",  548.63707, 1.3162990, 3.860196e-19, 2.703522e-17,"ZNF654","protein_coding",3.467625e+01,3.325629e+01,1.672154e+01,1.412895e+01
"ENSG00000213363",  102.22087, 1.3118225, 1.671844e-05, 2.105002e-04,"RPS3P6","processed_pseudogene",6.696664e+00,5.938623e+00,3.019166e+00,2.731247e+00
"ENSG00000277586",  606.27693, 1.3058513, 9.255232e-17, 5.389238e-15,"NEFL","protein_coding",4.104757e+01,3.388974e+01,1.687637e+01,1.707029e+01
"ENSG00000183230",  199.29888, 1.3036562, 1.177878e-08, 2.787287e-07,"CTNNA3","protein_coding",1.304087e+01,1.163970e+01,5.419017e+00,5.698852e+00
"ENSG00000138640",  350.99948, 1.2972148, 2.173110e-13, 9.222728e-12,"FAM13A","protein_coding",2.215051e+01,2.129986e+01,9.754230e+00,9.900770e+00
"ENSG00000169764", 2452.76449, 1.2941151, 6.510161e-43, 1.196185e-40,"UGP2","protein_coding",1.540775e+02,1.488615e+02,7.230516e+01,6.620648e+01
"ENSG00000144583",  129.42878, 1.2940028, 3.345111e-06, 5.028291e-05,"MARCHF4","protein_coding",7.022008e+00,9.105889e+00,3.561068e+00,3.624155e+00
"ENSG00000124116",   97.25525, 1.2894007, 3.841964e-05, 4.464568e-04,"WFDC3","protein_coding",5.341064e+00,6.730440e+00,2.864337e+00,2.599937e+00
"ENSG00000166145",  342.73329, 1.2869722, 1.124055e-11, 4.073199e-10,"SPINT1","protein_coding",1.830060e+01,2.430876e+01,9.599401e+00,9.559365e+00
"ENSG00000133138",  262.91866, 1.2821675, 1.837543e-10, 5.616194e-09,"TBC1D8B","protein_coding",1.680944e+01,1.544042e+01,8.438183e+00,6.696808e+00
"ENSG00000248180",  169.32818, 1.2809324, 8.500849e-08, 1.758493e-06,"GAPDHP60","processed_pseudogene",1.022122e+01,1.061034e+01,5.341602e+00,4.359490e+00
"ENSG00000053747", 3871.35696, 1.2754047, 2.755713e-38, 4.391706e-36,"LAMA3","protein_coding",2.145644e+02,2.635165e+02,1.130252e+02,1.068338e+02
"ENSG00000148848", 1612.20826, 1.2738655, 6.617874e-36, 9.750751e-34,"ADAM12","protein_coding",9.608493e+01,1.023819e+02,4.962271e+01,4.254442e+01
"ENSG00000144320", 2857.15147, 1.2730570, 8.676663e-42, 1.539910e-39,"LNPK","protein_coding",1.807557e+02,1.705573e+02,8.453666e+01,7.841830e+01
"ENSG00000164171",10674.39540, 1.2713930, 2.118799e-41, 3.718135e-39,"ITGA2","protein_coding",7.035564e+02,6.072440e+02,3.216573e+02,2.882516e+02
"ENSG00000143320", 3810.46485, 1.2696254, 4.700139e-47, 9.787569e-45,"CRABP2","protein_coding",2.374469e+02,2.306561e+02,1.179797e+02,1.004784e+02
"ENSG00000120868",  469.58416, 1.2662683, 1.133690e-15, 5.921732e-14,"APAF1","protein_coding",2.995876e+01,2.755521e+01,1.463134e+01,1.244818e+01
"ENSG00000069869", 1585.86039, 1.2656654, 1.517924e-23, 1.411127e-21,"NEDD4","protein_coding",1.074991e+02,8.678308e+01,4.652613e+01,4.430398e+01
"ENSG00000137266",  218.05167, 1.2647631, 6.691672e-09, 1.662901e-07,"SLC22A23","protein_coding",1.247152e+01,1.449024e+01,5.960918e+00,6.329140e+00
"ENSG00000135766",  142.96795, 1.2553917, 3.144814e-06, 4.759274e-05,"EGLN1","protein_coding",9.136745e+00,8.234891e+00,5.031944e+00,3.414059e+00
"ENSG00000185551",  660.30342, 1.2541370, 1.973136e-18, 1.305781e-16,"NR2F2","protein_coding",4.267429e+01,3.816555e+01,1.919880e+01,1.875106e+01
"ENSG00000131094",  187.57597, 1.2529646, 5.781447e-08, 1.231851e-06,"C1QL1","protein_coding",1.046523e+01,1.258988e+01,5.806089e+00,4.989778e+00
