Geneid,Gene.name,Gene.type,baseMean_lncap,log2FoldChange_lncap,padj_lncap,baseMean_pc3,log2FoldChange_pc3,padj_pc3
ENSG00000164291,ARSK,protein_coding,264.291193628543,0.509951484607633,0.0371853073718585,804.225899829204,0.42381355434947,0.0235200816078768
ENSG00000167552,TUBA1A,protein_coding,2426.4286544014,1.71216531260549,0.0371853073718585,1992.061958625,0.865089168817354,3.17924342065622e-14
ENSG00000120071,KANSL1,protein_coding,1396.46710796575,0.318382676360793,0.0377764184483453,4406.94395388936,1.1904248378817,1.05123323109185e-40
ENSG00000143164,DCAF6,protein_coding,6082.77394955319,0.302822324146206,0.0385874457880134,955.054196692162,0.693052270842133,0.000128321014768397
ENSG00000109079,TNFAIP1,protein_coding,1018.36715012548,0.344326397670638,0.0386789450778521,1343.20870484144,0.536244004835915,4.28153831375901e-05
ENSG00000116698,SMG7,protein_coding,3812.31780688694,0.286525107544034,0.0389369959862194,1982.01142101261,0.334555135841103,0.0112563673024064
ENSG00000180776,ZDHHC20,protein_coding,1997.0868627988,0.342560830214102,0.0391043610601246,4752.61537548514,0.678185628585385,3.37600335768845e-11
ENSG00000240849,PEDS1,protein_coding,1272.54675887786,0.370312126762126,0.0395366185472781,3366.88686250369,0.763249709795558,2.74194280094367e-13
ENSG00000106682,EIF4H,protein_coding,5207.73158417077,0.285925513274021,0.0400659735412207,4850.77005036655,0.326399312795687,0.00128672515085377
ENSG00000114030,KPNA1,protein_coding,1652.13980059858,0.318288931520447,0.0402333210522713,4147.97320296135,0.377506478722487,0.00154948336217508
ENSG00000085978,ATG16L1,protein_coding,593.416109282123,0.390187622729732,0.0408019761038767,2406.10144987186,0.910593535357529,8.33171126693919e-14
ENSG00000168246,UBTD2,protein_coding,867.809545192588,0.347163237705729,0.0413563499376921,605.671209380337,0.790685076182663,8.02229695102372e-06
ENSG00000102317,RBM3,protein_coding,2286.64200328876,0.281832062260532,0.0413801519138262,3327.3443176534,0.602493643157081,1.2538077820206e-08
ENSG00000146555,SDK1,protein_coding,35.6682003381997,1.19869395104657,0.0414706299816221,293.900422842304,0.645013975266215,0.0182672291735345
ENSG00000110075,PPP6R3,protein_coding,4489.91083637637,0.291486024445176,0.0416899707110064,7009.5011357256,0.547036481449929,4.15819537298266e-07
ENSG00000175931,UBE2O,protein_coding,1252.32846282612,0.312796029724092,0.0420628931415227,1063.86990607849,0.968535393875662,8.41073589957646e-13
ENSG00000170921,TANC2,protein_coding,643.145074964692,0.367227111564893,0.0420878584807534,4429.76716754354,0.552134852094936,3.32215480813672e-09
ENSG00000102048,ASB9,protein_coding,14.5592482867585,1.85241029278854,0.0425556000592465,1614.42634840651,0.565260523088467,4.94140967517901e-06
ENSG00000149573,MPZL2,protein_coding,942.572765572398,0.33155564232968,0.0428020386235297,431.891144663012,0.654830316841394,0.00199918776521378
ENSG00000163374,YY1AP1,protein_coding,1822.2082378794,0.288134893109795,0.0433637793421764,1800.81005796167,0.335486375312542,0.00859874422566445
ENSG00000198677,SKIC3,protein_coding,2317.18075001387,0.30236849928602,0.0441377540926594,4574.70685781378,0.307841209567641,0.0104369511732025
ENSG00000138613,APH1B,protein_coding,591.954895434235,0.386266267238157,0.0443590243321144,470.683609535773,0.506310700848863,0.0212515544545265
ENSG00000173230,GOLGB1,protein_coding,6786.11246004372,0.295135031092294,0.0448826174939957,3814.93433251184,0.306094897693179,0.00846184370196307
ENSG00000183691,NOG,protein_coding,5.80810541969837,3.10345716447707,0.0450034499757169,4591.03401305194,2.86006895824346,5.31452837389243e-107
ENSG00000102606,ARHGEF7,protein_coding,1233.87872755377,0.307096104148211,0.0451747537219924,714.445747476833,0.856102448308169,4.38577096860921e-07
ENSG00000162231,NXF1,protein_coding,2822.3174757297,0.269706555156387,0.0454378028651515,1414.27186665258,0.300399400296873,0.0333187780724334
ENSG00000134744,TUT4,protein_coding,2664.19526090118,0.288502779761012,0.04569359635173,2539.67906512867,0.282592405531162,0.0250642926395638
ENSG00000196754,S100A2,protein_coding,27.4650812448935,1.40451276834986,0.0457013044904305,871.680284338954,1.04803533705514,2.30801791076184e-11
ENSG00000150995,ITPR1,protein_coding,601.61251371519,0.398313104398576,0.0457905344702127,976.113275434508,2.35465460395054,1.38703494803075e-56
ENSG00000163625,WDFY3,protein_coding,1130.30808863716,0.322175944931338,0.0458462528917138,2054.41105415772,0.326400850740444,0.0113166881130786
ENSG00000143190,POU2F1,protein_coding,663.194779637057,0.360223922112958,0.0460647247730009,1945.65612630059,0.28949386362276,0.0311940559092661
ENSG00000011566,MAP4K3,protein_coding,710.705362704836,0.379877419681018,0.0461889228687236,929.304164208495,0.373413895599896,0.0298722182765387
ENSG00000143079,CTTNBP2NL,protein_coding,920.325022462531,0.324302422042414,0.046245827912276,2485.9355899834,0.352701510188845,0.00219598951962539
ENSG00000142166,IFNAR1,protein_coding,1608.5837961147,0.331212073386364,0.0462481921513985,1738.25207038196,0.447455747335026,0.000750178364771046
ENSG00000095203,EPB41L4B,protein_coding,3556.70363335189,0.30852506536359,0.0466404467222281,1554.86150586639,0.61687895704782,5.57409827128118e-07
ENSG00000169375,SIN3A,protein_coding,3011.15015821809,0.26766018798764,0.0471393299288093,2337.6022385423,0.580973241028236,2.20799270004696e-07
ENSG00000136052,SLC41A2,protein_coding,220.454852615681,0.513944077305272,0.0472242334290737,318.206497445055,0.624944577556165,0.0117914479540788
ENSG00000172081,MOB3A,protein_coding,846.666187531795,0.353329099465079,0.0473978360074791,1073.86664502087,1.20864664220745,4.52289718760123e-17
ENSG00000152443,ZNF776,protein_coding,842.951608692695,0.33300190471068,0.0477047945978731,841.595886071055,0.386212117735873,0.0223718513601483
ENSG00000143147,GPR161,protein_coding,173.961259911407,0.558224462126611,0.0482789244835285,355.640335736791,0.564659321084673,0.0189001306789776
ENSG00000255112,CHMP1B,protein_coding,1099.9393902027,0.307394255078688,0.0487439212866934,865.094018522514,0.418126131801793,0.0144156517151692
ENSG00000124831,LRRFIP1,protein_coding,5594.48710132367,0.297457532603928,0.0494702709589397,4853.53593398305,0.693750688701178,5.49126777809026e-12
ENSG00000132522,GPS2,protein_coding,36.4752846448969,1.16521538670861,0.049507783533773,47.0096136522438,1.34053744692503,0.0444086953372378
ENSG00000133805,AMPD3,protein_coding,12.3511205996306,2.03528179844601,0.0495433980209674,1686.54846850243,1.1500549413903,1.93190664787314e-21
ENSG00000153936,HS2ST1,protein_coding,484.66753370748,0.404114374871125,0.0495913006486923,987.445765724024,0.63167442866282,2.48786029518508e-05
